Date/time,v80;wind_speed;Avg,v80;wind_speed;Max,v80;wind_speed;Min,v80;wind_speed;StdDev,v80;wind_speed;Count,v80V;wind_speed;Avg,v80V;wind_speed;Max,v80V;wind_speed;Min,v80V;wind_speed;StdDev,v80V;wind_speed;Count,v60;wind_speed;Avg,v60;wind_speed;Max,v60;wind_speed;Min,v60;wind_speed;StdDev,v60;wind_speed;Count,v40;wind_speed;Avg,v40;wind_speed;Max,v40;wind_speed;Min,v40;wind_speed;StdDev,v40;wind_speed;Count,v20;wind_speed;Avg,v20;wind_speed;Max,v20;wind_speed;Min,v20;wind_speed;StdDev,v20;wind_speed;Count,dir78.5 (deg);wind_direction;Avg,dir78.5 (deg);wind_direction;StdDev,dir78.5 (deg);wind_direction;Count,dir58.5 (deg);wind_direction;Avg,dir58.5 (deg);wind_direction;StdDev,dir58.5 (deg);wind_direction;Count,Temp/Hum5;humidity;Avg,Temp/Hum5;humidity;Max,Temp/Hum5;humidity;Min,Temp/Hum5;humidity;StdDev,Temp/Hum5;humidity;Count,temp76;temperature;Avg,temp76;temperature;Max,temp76;temperature;Min,temp76;temperature;StdDev,temp76;temperature;Count,Temp/Hum5;temperature;Avg,Temp/Hum5;temperature;Max,Temp/Hum5;temperature;Min,Temp/Hum5;temperature;StdDev,Temp/Hum5;temperature;Count,baro (mbar);air_pressure;Avg,baro (mbar);air_pressure;Max,baro (mbar);air_pressure;Min,baro (mbar);air_pressure;StdDev,baro (mbar);air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A2;Avg,A2;Max,A2;Min,A2;StdDev,A3;Avg,A3;Max,A3;Min,A3;StdDev,A4;Avg,A4;Max,A4;Min,A4;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C2;Avg,C2;Max,C2;Min,C2;StdDev,C3;Avg,C3;Max,C3;Min,C3;StdDev,C4;Avg,C4;Max,C4;Min,C4;StdDev,C5;Avg,C5;Max,C5;Min,C5;StdDev,D1;Avg,D1;Max,D1;Min,D1;StdDev,D2;Avg,D2;Max,D2;Min,D2;StdDev,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2016-07-22 00:00:00,1.9236,2.4129,1.4478,0.1885,600,1.9158,2.4096,1.3397,0.2047,600,1.7439,2.1923,1.3659,0.1404,600,1.9322,2.6654,1.3317,0.3078,600,2.1678,2.6319,1.7119,0.2514,600,108.1352,16.4393,600,96.6096,14.8696,600,78.1083,80.0500,76.5709,0.9488,600,31.71971,31.83660,31.60466,0.06421,600,30.81185,30.94241,30.63723,0.08851,600,955.5532,955.9069,955.5101,0.0493,600,3.5555,3.5591,3.5551,0.0005,0.60812,0.60942,0.60637,0.00089,0.7811,0.8005,0.7657,0.0095,0.61720,0.61837,0.61605,0.00064,41.9100,52.0000,32.0000,5.4658,37.0583,53.0000,24.0000,6.6925,32.2317,42.0000,24.0000,3.0589,36.3533,47.0000,26.0000,4.1008,17.9233,23.0000,12.0000,2.1051,272.1300,365,188,42.3320,303.7500,387,209,46.7377,12.56,12.61,12.51,25.2900,29,23,32.0,1303872
2016-07-22 00:10:00,1.8491,2.3670,1.4018,0.2130,600,1.8131,2.2151,1.3397,0.2168,600,1.8411,2.3300,1.3200,0.3020,600,2.1376,2.8953,1.3777,0.4787,600,2.3622,2.8619,1.4819,0.3788,600,102.6711,14.3929,600,87.4515,10.3006,600,80.3714,80.9961,79.7449,0.3420,600,31.56605,31.61077,31.54057,0.01619,600,30.51010,30.64333,30.43275,0.06574,600,955.6286,955.8763,955.5101,0.1409,600,3.5563,3.5588,3.5551,0.0014,0.60510,0.60643,0.60433,0.00066,0.8037,0.8100,0.7974,0.0034,0.61566,0.61611,0.61541,0.00016,46.1367,57.0000,27.0000,8.2347,41.5233,58.0000,25.0000,10.4098,34.3500,45.0000,23.0000,6.5775,34.7317,46.0000,25.0000,4.6334,16.8667,21.0000,12.0000,2.2287,246.0283,327,178,29.3652,288.4750,393,208,41.0356,12.56,12.61,12.51,25.3167,29,23,31.6,1303931
2016-07-22 00:20:00,1.9171,2.1831,1.6776,0.1041,600,1.9186,2.2151,1.6315,0.1089,600,1.7895,2.1464,1.4119,0.1540,600,1.7053,2.1135,1.1937,0.1653,600,1.9237,2.6319,1.4359,0.3139,600,121.9765,5.8989,600,105.5289,7.9273,600,79.0298,80.1111,78.2800,0.4333,600,31.64443,31.69622,31.57415,0.02964,600,30.53316,30.60976,30.44496,0.05128,600,955.8626,956.1815,955.5406,0.0461,600,3.5586,3.5618,3.5554,0.0005,0.60533,0.60610,0.60445,0.00051,0.7903,0.8011,0.7828,0.0043,0.61644,0.61696,0.61574,0.00030,36.6050,52.0000,26.0000,6.8249,32.1250,41.0000,21.0000,3.5950,33.2267,41.0000,25.0000,3.3547,36.2117,42.0000,31.0000,2.2654,17.9517,21.0000,15.0000,1.1202,297.3450,350,241,22.5835,343.1450,383,287,16.8080,12.55,12.61,12.51,25.3033,29,23,31.0,1303989
2016-07-22 00:30:00,2.3571,2.6887,1.8614,0.2174,600,2.3465,2.7014,1.8260,0.2134,600,2.3425,2.6514,1.9628,0.1263,600,2.4608,2.7574,2.0675,0.1568,600,2.9169,3.1379,2.5859,0.1043,600,100.8845,3.4487,600,88.0947,3.2692,600,79.5846,80.2026,78.8903,0.2390,600,31.62693,31.69622,31.53752,0.04630,600,30.51043,30.60366,30.45717,0.03892,600,955.8553,955.9069,955.8153,0.0152,600,3.5586,3.5591,3.5582,0.0002,0.60510,0.60604,0.60457,0.00039,0.7958,0.8020,0.7889,0.0024,0.61627,0.61696,0.61538,0.00046,58.1950,63.0000,51.0000,2.2684,48.5517,55.0000,40.0000,3.4098,45.2717,52.0000,37.0000,2.7502,45.7850,53.0000,35.0000,4.7307,22.3517,26.0000,17.0000,2.1938,247.7800,273,218,9.3095,283.1683,318,256,9.8201,12.55,12.61,12.46,25.3133,29,23,31.0,1304048
2016-07-22 00:40:00,1.7153,2.5048,0.9422,0.3949,600,1.6981,2.4096,0.8534,0.3943,600,1.7745,2.4678,1.3659,0.2947,600,1.8530,2.5734,1.3777,0.3791,600,2.1403,2.8619,1.6199,0.3007,600,114.9707,12.0188,600,92.8238,5.7434,600,79.1276,79.9890,78.5546,0.3535,600,31.56646,31.65960,31.50090,0.05297,600,30.47598,30.49074,30.46022,0.00564,600,955.8561,955.8763,955.8153,0.0151,600,3.5586,3.5588,3.5582,0.0002,0.60476,0.60491,0.60460,0.00006,0.7913,0.7999,0.7855,0.0035,0.61566,0.61660,0.61501,0.00053,41.3133,57.0000,30.0000,6.5378,35.3367,51.0000,25.0000,8.2432,32.9000,48.0000,24.0000,6.4199,31.8217,49.0000,15.0000,8.5930,15.6850,23.0000,7.0000,4.0538,261.2317,308,220,16.3584,323.0900,387,244,34.2384,12.55,12.61,12.46,25.2800,29,23,31.0,1304107
2016-07-22 00:50:00,1.7700,3.1483,0.8043,0.7501,600,1.7622,3.1877,0.6589,0.7631,600,2.1932,3.3401,1.2282,0.7421,600,2.4083,3.3092,1.4696,0.4989,600,1.6362,2.2639,0.8839,0.3102,600,63.6276,23.0992,600,49.5972,13.0238,600,80.0827,81.4539,78.7988,0.8319,600,31.41568,31.65044,31.08890,0.16289,600,30.43051,30.48769,30.36866,0.02794,600,955.8570,955.8763,955.8153,0.0160,600,3.5586,3.5588,3.5582,0.0002,0.60431,0.60488,0.60369,0.00028,0.8008,0.8145,0.7880,0.0083,0.61416,0.61650,0.61089,0.00163,30.3533,44.0000,14.0000,6.7440,47.4100,67.0000,27.0000,10.8472,42.0200,67.0000,21.0000,16.1632,33.0117,63.0000,12.0000,16.3215,16.3433,31.0000,5.0000,7.8455,138.7000,248,87,37.2440,178.6933,326,89,65.7139,12.55,12.61,12.46,25.3267,29,23,31.0,1304166
2016-07-22 01:00:00,2.3711,3.2862,1.7235,0.4703,600,2.3595,3.2849,1.7288,0.4777,600,2.6152,3.4319,1.9628,0.4991,600,2.9270,3.4932,2.2974,0.3096,600,2.5831,2.9999,1.6659,0.2078,600,72.3754,6.5485,600,63.6767,3.3413,600,80.4231,81.5455,79.6838,0.4859,600,31.02106,31.09500,30.96072,0.03644,600,30.30868,30.37782,30.26185,0.02725,600,955.6501,955.8763,955.4796,0.1581,600,3.5565,3.5588,3.5548,0.0016,0.60309,0.60378,0.60262,0.00027,0.8042,0.8155,0.7968,0.0049,0.61021,0.61095,0.60961,0.00036,50.9400,60.0000,31.0000,4.5170,58.6883,71.0000,45.0000,6.7323,51.2100,69.0000,37.0000,10.8707,46.0900,66.0000,32.0000,10.2318,22.4850,32.0000,16.0000,4.9112,178.3250,205,156,9.5137,202.0683,250,163,18.6504,12.54,12.61,12.46,25.3900,29,23,31.0,1304225
2016-07-22 01:10:00,2.6757,3.0564,1.8614,0.2958,600,2.6576,3.0904,1.9233,0.3056,600,2.8589,3.3401,2.2382,0.1927,600,3.3665,3.7691,2.6194,0.2675,600,3.0430,3.5979,2.4479,0.2342,600,80.1667,2.8560,600,69.1018,3.0100,600,80.8980,81.9422,80.1111,0.5106,600,31.06629,31.10416,31.03091,0.02335,600,30.20932,30.27100,30.12452,0.04040,600,955.6066,955.8763,955.4796,0.1444,600,3.5561,3.5588,3.5548,0.0014,0.60209,0.60271,0.60125,0.00040,0.8090,0.8194,0.8011,0.0051,0.61066,0.61104,0.61031,0.00023,60.9367,73.0000,48.0000,5.0908,68.2450,77.0000,52.0000,5.8156,56.5183,67.0000,43.0000,4.1967,52.7183,61.0000,35.0000,6.4352,25.5500,30.0000,18.0000,3.1423,193.7550,214,163,8.5707,224.2383,260,200,8.1326,12.54,12.61,12.46,25.4000,29,23,31.0,1304284
2016-07-22 01:20:00,2.4877,2.8266,2.1831,0.1676,600,2.4751,2.8959,2.1178,0.1797,600,2.5758,2.9728,2.2382,0.2070,600,2.7683,3.5392,1.8835,0.3380,600,2.6688,3.4139,2.0799,0.2742,600,90.3382,5.4058,600,80.9538,5.4514,600,81.8826,82.2474,81.4234,0.2003,600,31.03402,31.05228,31.00650,0.00933,600,30.07358,30.13367,30.04517,0.02020,600,955.6849,955.8763,955.4796,0.1600,600,3.5568,3.5588,3.5548,0.0016,0.60074,0.60134,0.60045,0.00020,0.8188,0.8225,0.8142,0.0020,0.61034,0.61052,0.61006,0.00009,52.8017,69.0000,40.0000,5.9608,55.2383,72.0000,36.0000,7.3490,50.3533,59.0000,43.0000,4.5099,48.6267,56.0000,42.0000,3.6459,23.6733,28.0000,20.0000,1.8472,227.4817,269,198,15.5260,253.1750,290,225,15.3934,12.53,12.61,12.46,25.3300,29,23,31.0,1304343
2016-07-22 01:30:00,3.2530,3.6079,2.6427,0.2495,600,3.2287,3.6740,2.6041,0.2560,600,3.0166,3.4319,2.3300,0.2029,600,2.7231,3.1253,2.3434,0.1404,600,2.5325,2.9079,1.8959,0.1683,600,101.4584,1.8141,600,94.1484,2.8384,600,81.8317,82.2169,81.4539,0.1448,600,30.94894,31.01871,30.87222,0.04122,600,30.14282,30.18555,30.09094,0.02403,600,955.5959,955.8763,955.4796,0.1336,600,3.5560,3.5588,3.5548,0.0013,0.60143,0.60186,0.60091,0.00024,0.8183,0.8222,0.8145,0.0014,0.60949,0.61019,0.60872,0.00041,49.8400,58.0000,36.0000,3.6588,54.2550,63.0000,46.0000,3.0521,59.9533,69.0000,45.0000,4.4189,65.2783,73.0000,52.0000,5.4280,31.4217,36.0000,25.0000,2.6316,265.0000,290,237,8.0824,284.8000,300,266,5.1647,12.53,12.61,12.46,25.4000,29,23,31.0,1304402
