Date/time,v80;wind_speed;Avg,v80;wind_speed;Max,v80;wind_speed;Min,v80;wind_speed;StdDev,v80;wind_speed;Count,v80V;wind_speed;Avg,v80V;wind_speed;Max,v80V;wind_speed;Min,v80V;wind_speed;StdDev,v80V;wind_speed;Count,v60;wind_speed;Avg,v60;wind_speed;Max,v60;wind_speed;Min,v60;wind_speed;StdDev,v60;wind_speed;Count,v40;wind_speed;Avg,v40;wind_speed;Max,v40;wind_speed;Min,v40;wind_speed;StdDev,v40;wind_speed;Count,v20;wind_speed;Avg,v20;wind_speed;Max,v20;wind_speed;Min,v20;wind_speed;StdDev,v20;wind_speed;Count,dir78.5 (deg);wind_direction;Avg,dir78.5 (deg);wind_direction;StdDev,dir78.5 (deg);wind_direction;Count,dir58.5 (deg);wind_direction;Avg,dir58.5 (deg);wind_direction;StdDev,dir58.5 (deg);wind_direction;Count,Temp/Hum5;humidity;Avg,Temp/Hum5;humidity;Max,Temp/Hum5;humidity;Min,Temp/Hum5;humidity;StdDev,Temp/Hum5;humidity;Count,temp76;temperature;Avg,temp76;temperature;Max,temp76;temperature;Min,temp76;temperature;StdDev,temp76;temperature;Count,Temp/Hum5;temperature;Avg,Temp/Hum5;temperature;Max,Temp/Hum5;temperature;Min,Temp/Hum5;temperature;StdDev,Temp/Hum5;temperature;Count,baro (mbar);air_pressure;Avg,baro (mbar);air_pressure;Max,baro (mbar);air_pressure;Min,baro (mbar);air_pressure;StdDev,baro (mbar);air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A2;Avg,A2;Max,A2;Min,A2;StdDev,A3;Avg,A3;Max,A3;Min,A3;StdDev,A4;Avg,A4;Max,A4;Min,A4;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C2;Avg,C2;Max,C2;Min,C2;StdDev,C3;Avg,C3;Max,C3;Min,C3;StdDev,C4;Avg,C4;Max,C4;Min,C4;StdDev,C5;Avg,C5;Max,C5;Min,C5;StdDev,D1;Avg,D1;Max,D1;Min,D1;StdDev,D2;Avg,D2;Max,D2;Min,D2;StdDev,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2016-04-10 00:00:00,7.3799,10.5938,4.3432,1.2744,600,7.3285,10.3849,4.3548,1.2467,600,6.7249,10.2725,3.8910,1.3646,600,6.0923,9.3339,3.1253,1.3156,600,5.2271,9.1639,2.5859,1.3797,600,329.5106,8.3068,600,329.6220,8.6740,600,52.8777,53.3158,52.6139,0.1526,600,19.75291,19.78179,19.70244,0.01642,600,20.25350,20.30976,20.17853,0.03247,600,973.2587,973.3024,972.9362,0.0547,600,3.7326,3.7330,3.7294,0.0005,0.50254,0.50310,0.50179,0.00032,0.5288,0.5332,0.5261,0.0015,0.49753,0.49782,0.49702,0.00016,108.4167,194.0000,51.0000,29.9941,127.5150,198.0000,63.0000,28.6072,140.7267,218.0000,79.0000,29.7228,155.0717,225.0000,89.0000,27.7280,73.5750,105.0000,43.0000,12.8187,934.7933,1005,862,24.7219,933.4883,998,873,23.6729,12.51,12.56,12.46,25.3700,29,23,20.0,428291
2016-04-10 00:10:00,6.8294,9.3529,4.7569,0.9516,600,6.7999,9.4123,4.9383,0.9533,600,6.4498,8.9870,4.2124,0.8628,600,5.8611,8.2762,3.5852,0.8283,600,5.0099,7.4159,2.7699,0.9322,600,326.8880,7.0418,600,327.4427,6.9081,600,53.4439,53.8347,53.1022,0.1637,600,19.70043,19.71770,19.68413,0.00691,600,20.14907,20.18769,20.12970,0.01078,600,973.2599,973.3024,972.9667,0.0236,600,3.7326,3.7330,3.7297,0.0002,0.50149,0.50188,0.50130,0.00011,0.5344,0.5383,0.5310,0.0016,0.49700,0.49718,0.49684,0.00007,103.6950,156.0000,55.0000,20.2656,122.4867,175.0000,73.0000,18.0105,134.7350,190.0000,86.0000,18.7942,143.0933,198.0000,98.0000,20.7046,68.1400,95.0000,49.0000,9.8021,928.5967,983,873,19.6837,926.0183,987,859,20.0676,12.51,12.56,12.46,25.3900,29,23,20.0,428350
2016-04-10 00:20:00,6.4390,8.8933,4.0675,0.9842,600,6.4538,8.9260,4.2575,0.9370,600,5.9004,8.5738,3.0646,1.0413,600,5.4270,8.5061,3.2173,1.0577,600,4.8488,8.3359,2.6319,1.1467,600,332.2155,8.4001,600,333.5551,9.2395,600,53.4076,53.6821,53.2243,0.0922,600,19.70584,19.74517,19.65972,0.02458,600,20.17818,20.21516,20.12665,0.02165,600,973.1514,973.3024,972.9057,0.1446,600,3.7315,3.7330,3.7291,0.0014,0.50178,0.50215,0.50127,0.00022,0.5341,0.5368,0.5322,0.0009,0.49706,0.49745,0.49660,0.00025,100.1933,176.0000,52.0000,24.9281,113.0483,180.0000,65.0000,22.9988,122.7683,181.0000,61.0000,22.6804,134.6000,188.0000,83.0000,21.4147,64.5817,90.0000,42.0000,9.6337,942.5567,1015,0,60.2211,941.1433,999,832,23.9547,12.51,12.56,12.46,25.4200,29,23,20.0,428409
2016-04-10 00:30:00,5.2820,7.5604,3.1942,0.7548,600,5.2591,7.3698,3.2849,0.7266,600,4.8078,7.1965,2.8351,0.7482,600,4.2409,6.7585,2.1135,0.7617,600,3.3120,5.5759,1.8499,0.6633,600,331.7334,7.7716,600,333.1819,8.4086,600,53.8490,54.1704,53.3769,0.1442,600,19.63484,19.67498,19.57732,0.02904,600,20.02707,20.15412,19.92523,0.06967,600,973.0401,973.3024,972.9057,0.1343,600,3.7304,3.7330,3.7291,0.0013,0.50027,0.50154,0.49925,0.00070,0.5385,0.5417,0.5338,0.0014,0.49635,0.49675,0.49577,0.00029,66.7850,116.0000,35.0000,14.4205,87.2583,142.0000,41.0000,16.5624,98.9700,151.0000,56.0000,16.2969,109.4267,159.0000,64.0000,16.4235,52.2983,74.0000,32.0000,7.4710,944.9133,1016,866,23.9688,939.7883,1010,865,22.1523,12.51,12.56,12.46,25.3667,29,23,20.0,428468
2016-04-10 00:40:00,5.7456,8.2958,3.5619,0.7918,600,5.6937,7.9534,3.5767,0.7929,600,5.2293,7.2883,3.2023,0.7760,600,4.5861,6.5745,2.4354,0.8318,600,3.6621,6.4499,1.4359,0.7954,600,327.5974,8.4770,600,327.8332,9.6748,600,53.7171,54.0483,53.4074,0.1221,600,19.59819,19.61699,19.56816,0.01066,600,19.96362,19.99847,19.92523,0.02038,600,972.9782,973.2719,972.9057,0.0726,600,3.7298,3.7327,3.7291,0.0007,0.49964,0.49998,0.49925,0.00020,0.5372,0.5405,0.5341,0.0012,0.49598,0.49617,0.49568,0.00011,74.3967,135.0000,26.0000,17.2903,94.7633,138.0000,48.0000,18.0863,108.1517,153.0000,64.0000,16.9032,119.5133,175.0000,72.0000,17.2285,56.7667,80.0000,35.0000,8.1525,929.7133,1005,859,27.5704,928.0583,1008,862,24.1570,12.51,12.56,12.46,25.4200,29,23,20.0,428527
2016-04-10 00:50:00,5.3938,8.7554,3.1023,1.0276,600,5.3439,8.5370,3.1877,1.0307,600,4.9882,7.7474,2.9269,0.9381,600,4.4876,7.1724,2.8033,0.8716,600,3.8849,6.2199,2.1259,0.8286,600,327.4472,9.0175,600,327.9291,8.8036,600,53.9274,54.2619,53.6515,0.1412,600,19.58905,19.61394,19.55901,0.01342,600,19.92910,19.96796,19.88861,0.02377,600,973.0249,973.3024,972.9057,0.1262,600,3.7302,3.7330,3.7291,0.0013,0.49929,0.49968,0.49889,0.00024,0.5393,0.5426,0.5365,0.0014,0.49589,0.49614,0.49559,0.00013,79.2383,130.0000,41.0000,18.0137,92.6233,151.0000,56.0000,18.9524,102.8983,163.0000,58.0000,20.4334,111.8583,185.0000,62.0000,22.3582,53.1700,86.0000,31.0000,10.5969,929.9217,986,839,25.1109,927.6017,998,853,25.7054,12.51,12.56,12.46,25.3833,29,23,20.0,428585
2016-04-10 01:00:00,6.6772,8.9392,4.7569,0.7994,600,6.6415,9.1205,4.5493,0.7994,600,6.2836,9.0788,3.8451,0.9534,600,5.7262,8.1382,3.3552,0.9587,600,5.0498,7.2779,3.0459,1.0093,600,324.6807,7.7277,600,324.5283,8.3284,600,53.7512,54.1704,53.2853,0.2430,600,19.62214,19.63836,19.60478,0.00653,600,19.98390,20.08698,19.92218,0.04939,600,972.9526,972.9972,972.9057,0.0164,600,3.7295,3.7300,3.7291,0.0002,0.49984,0.50087,0.49922,0.00049,0.5375,0.5417,0.5329,0.0024,0.49622,0.49638,0.49605,0.00007,104.5633,153.0000,61.0000,21.9412,119.5550,172.0000,68.0000,20.8461,131.1150,192.0000,78.0000,20.7673,139.7817,189.0000,98.0000,17.3931,66.5117,92.0000,45.0000,8.2194,920.2883,1006,846,23.7426,919.7050,968,855,22.0247,12.51,12.56,12.46,25.4100,29,23,20.0,428644
2016-04-10 01:10:00,7.5457,9.4908,5.1246,0.8324,600,7.5073,9.5096,5.0356,0.8075,600,6.9939,9.0788,4.7174,0.8727,600,6.4027,9.0120,4.2290,0.8228,600,5.6036,8.1519,3.8739,0.7885,600,325.5650,6.4571,600,326.3300,7.3023,600,53.4861,53.7126,53.2853,0.0937,600,19.59262,19.61699,19.55290,0.01255,600,20.08540,20.10834,20.05341,0.01343,600,972.9499,972.9972,972.9057,0.0168,600,3.7295,3.7300,3.7291,0.0002,0.50085,0.50108,0.50053,0.00013,0.5349,0.5371,0.5329,0.0009,0.49593,0.49617,0.49553,0.00013,116.6017,172.0000,79.0000,17.1403,134.2650,191.0000,87.0000,17.8899,146.5867,192.0000,97.0000,19.0082,158.6800,201.0000,106.0000,18.1119,75.4133,96.0000,50.0000,8.3027,925.4083,979,852,20.8100,922.2417,970,866,18.3970,12.50,12.56,12.46,25.4033,29,23,20.0,428703
2016-04-10 01:20:00,5.9442,9.1231,2.5048,1.4244,600,5.8947,9.0233,2.3123,1.4143,600,5.3176,8.7115,2.6055,1.3253,600,4.6021,7.4023,2.5734,1.1737,600,4.1428,7.6919,1.9879,1.0151,600,326.7971,9.8586,600,327.9573,9.6635,600,53.8612,54.2619,53.4989,0.2000,600,19.51601,19.56206,19.43999,0.03029,600,20.00679,20.06561,19.92828,0.04026,600,972.9330,972.9972,972.6005,0.0744,600,3.7293,3.7300,3.7260,0.0007,0.50007,0.50066,0.49928,0.00040,0.5386,0.5426,0.5350,0.0020,0.49516,0.49562,0.49440,0.00030,84.8450,162.0000,38.0000,22.0672,95.1117,156.0000,51.0000,25.5199,110.0733,184.0000,51.0000,28.8679,123.8333,193.0000,49.0000,30.9921,58.8333,91.0000,22.0000,14.5417,930.1017,1017,869,27.5562,924.0933,1017,0,46.9382,12.50,12.56,12.46,25.4233,29,23,20.0,428762
2016-04-10 01:30:00,4.0174,7.2387,1.6316,1.0988,600,3.9713,6.8835,1.2425,1.0904,600,3.4203,6.4160,1.2282,0.9814,600,2.9724,5.6547,1.1017,0.9730,600,2.6702,5.2539,0.8379,0.8967,600,329.6302,16.1954,600,328.7636,16.0592,600,54.0958,54.3840,53.8957,0.0997,600,19.37589,19.45219,19.31486,0.03574,600,19.93521,19.95575,19.89471,0.01044,600,972.9197,972.9972,972.6310,0.0951,600,3.7292,3.7300,3.7263,0.0010,0.49935,0.49956,0.49895,0.00010,0.5410,0.5438,0.5390,0.0010,0.49376,0.49452,0.49315,0.00036,52.8317,109.0000,13.0000,19.4938,59.6750,118.0000,19.0000,21.1568,68.7467,134.0000,21.0000,21.3769,81.9100,152.0000,30.0000,23.9078,39.0567,69.0000,11.0000,11.2113,899.9867,1023,2,164.7704,897.9367,1021,4,171.9626,12.50,12.56,12.46,25.4033,29,23,20.0,428821
