Date/time,v80;wind_speed;Avg,v80;wind_speed;Max,v80;wind_speed;Min,v80;wind_speed;StdDev,v80;wind_speed;Count,v80V;wind_speed;Avg,v80V;wind_speed;Max,v80V;wind_speed;Min,v80V;wind_speed;StdDev,v80V;wind_speed;Count,v60;wind_speed;Avg,v60;wind_speed;Max,v60;wind_speed;Min,v60;wind_speed;StdDev,v60;wind_speed;Count,v40;wind_speed;Avg,v40;wind_speed;Max,v40;wind_speed;Min,v40;wind_speed;StdDev,v40;wind_speed;Count,v20;wind_speed;Avg,v20;wind_speed;Max,v20;wind_speed;Min,v20;wind_speed;StdDev,v20;wind_speed;Count,dir78.5 (deg);wind_direction;Avg,dir78.5 (deg);wind_direction;StdDev,dir78.5 (deg);wind_direction;Count,dir58.5 (deg);wind_direction;Avg,dir58.5 (deg);wind_direction;StdDev,dir58.5 (deg);wind_direction;Count,Temp/Hum5;humidity;Avg,Temp/Hum5;humidity;Max,Temp/Hum5;humidity;Min,Temp/Hum5;humidity;StdDev,Temp/Hum5;humidity;Count,temp76;temperature;Avg,temp76;temperature;Max,temp76;temperature;Min,temp76;temperature;StdDev,temp76;temperature;Count,Temp/Hum5;temperature;Avg,Temp/Hum5;temperature;Max,Temp/Hum5;temperature;Min,Temp/Hum5;temperature;StdDev,Temp/Hum5;temperature;Count,baro (mbar);air_pressure;Avg,baro (mbar);air_pressure;Max,baro (mbar);air_pressure;Min,baro (mbar);air_pressure;StdDev,baro (mbar);air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A2;Avg,A2;Max,A2;Min,A2;StdDev,A3;Avg,A3;Max,A3;Min,A3;StdDev,A4;Avg,A4;Max,A4;Min,A4;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C2;Avg,C2;Max,C2;Min,C2;StdDev,C3;Avg,C3;Max,C3;Min,C3;StdDev,C4;Avg,C4;Max,C4;Min,C4;StdDev,C5;Avg,C5;Max,C5;Min,C5;StdDev,D1;Avg,D1;Max,D1;Min,D1;StdDev,D2;Avg,D2;Max,D2;Min,D2;StdDev,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2016-04-03 00:00:00,1.2093,2.8266,0.4826,0.4869,600,1.2626,3.2849,0.6589,0.4680,600,1.0818,3.2942,0.0000,0.5130,600,0.8003,1.8376,0.3199,0.2404,600,0.6575,1.2979,0.0000,0.2583,600,355.6940,18.6783,600,11.7278,24.1636,600,71.4418,72.5425,70.5893,0.5956,600,19.88071,19.92218,19.82757,0.02563,600,19.82708,19.89471,19.73602,0.04243,600,968.3420,968.3889,968.0837,0.0202,600,3.6834,3.6839,3.6808,0.0002,0.49827,0.49895,0.49736,0.00042,0.7144,0.7254,0.7059,0.0060,0.49881,0.49922,0.49828,0.00026,9.2267,23.0000,0.0000,5.2967,12.4467,35.0000,2.0000,5.2281,17.9167,66.0000,0.0000,10.9758,20.8117,56.0000,5.0000,10.5940,11.2067,32.0000,5.0000,4.8117,380.6500,1023,0,439.5720,621.1067,1023,0,456.2017,12.51,12.56,12.46,25.4933,29,23,20.0,368784
2016-04-03 00:10:00,1.2562,3.0564,0.6664,0.4662,600,1.2898,3.0904,0.5616,0.4729,600,0.7792,1.6414,0.0000,0.2499,600,0.4572,1.1937,0.0000,0.2475,600,0.4648,0.7919,0.0000,0.1993,600,7.9264,20.4909,600,33.7360,26.9781,600,72.4783,74.0989,71.5964,0.7553,600,19.81518,19.83673,19.79705,0.00974,600,19.63597,19.78179,19.43083,0.08466,600,968.3309,968.3584,968.2669,0.0188,600,3.6833,3.6836,3.6827,0.0002,0.49636,0.49782,0.49431,0.00085,0.7248,0.7410,0.7160,0.0076,0.49815,0.49837,0.49797,0.00010,5.4717,12.0000,0.0000,3.1127,5.6217,21.0000,0.0000,4.3639,11.2400,30.0000,0.0000,5.3942,21.8317,61.0000,9.0000,10.1445,11.4867,30.0000,4.0000,4.8620,183.3833,1023,1,248.8700,364.9017,1023,0,439.6775,12.51,12.56,12.46,25.4500,29,23,20.0,368843
2016-04-03 00:20:00,2.1686,3.6079,0.3447,0.9612,600,2.2123,3.6740,0.4644,0.9572,600,1.5690,3.2023,0.4018,0.7899,600,0.9416,2.4354,0.0000,0.5816,600,0.4043,1.1599,0.0000,0.2605,600,349.6009,35.6812,600,359.2566,43.8881,600,74.7773,76.2963,73.1223,1.0482,600,19.80437,19.84893,19.76348,0.02148,600,19.25513,19.44609,18.96695,0.14834,600,968.3231,968.3584,968.2669,0.0187,600,3.6832,3.6836,3.6827,0.0002,0.49255,0.49446,0.48967,0.00148,0.7478,0.7630,0.7312,0.0105,0.49804,0.49849,0.49763,0.00021,4.3817,20.0000,0.0000,4.6262,15.8000,48.0000,0.0000,12.2354,28.4233,64.0000,3.0000,17.2061,41.6850,73.0000,2.0000,20.9133,20.9717,36.0000,3.0000,9.8415,663.1150,1023,0,392.3407,733.4150,1023,0,367.7143,12.51,12.56,12.46,25.4500,29,23,20.0,368902
2016-04-03 00:30:00,2.7787,4.2513,1.6316,0.5692,600,2.7787,4.4520,1.7288,0.5917,600,2.2970,3.8910,1.4119,0.6193,600,1.5999,3.0333,0.5958,0.5742,600,1.2908,1.9419,0.6999,0.2793,600,314.7895,15.5605,600,317.4916,16.7937,600,75.7432,76.4183,75.1976,0.2910,600,19.82073,19.88250,19.68718,0.05000,600,18.92557,19.00052,18.89065,0.02482,600,968.3294,968.6636,968.2669,0.0625,600,3.6833,3.6866,3.6827,0.0006,0.48926,0.49001,0.48891,0.00025,0.7574,0.7642,0.7520,0.0029,0.49821,0.49883,0.49687,0.00050,22.8467,37.0000,10.0000,6.0713,29.8317,61.0000,8.0000,12.4849,44.2800,79.0000,25.0000,13.4902,54.9583,87.0000,30.0000,12.3839,26.7950,44.0000,16.0000,6.0834,900.2983,1012,785,47.7894,891.7367,976,802,44.2742,12.51,12.56,12.46,25.4733,29,23,19.5,368962
2016-04-03 00:40:00,4.5307,5.8599,3.0104,0.5806,600,4.5086,5.9109,2.8959,0.6122,600,4.0367,5.4978,2.4678,0.5612,600,3.6178,5.1488,1.6996,0.6049,600,2.9859,4.4719,1.4819,0.5351,600,313.1119,6.1940,600,312.5438,7.4097,600,74.8816,75.2892,74.5262,0.1697,600,19.42398,19.69634,19.11954,0.15931,600,19.13323,19.18058,18.99136,0.05423,600,968.5897,968.6636,968.2974,0.1016,600,3.6859,3.6866,3.6830,0.0010,0.49133,0.49181,0.48991,0.00054,0.7488,0.7529,0.7453,0.0017,0.49424,0.49696,0.49120,0.00159,59.6967,92.0000,27.0000,11.6316,73.7100,107.0000,32.0000,13.1535,82.1733,114.0000,48.0000,12.2234,93.0783,122.0000,60.0000,12.6336,44.5817,59.0000,28.0000,6.2949,886.2350,970,807,21.1328,886.8417,955,833,17.6522,12.51,12.56,12.46,25.4467,29,23,19.0,369021
2016-04-03 00:50:00,5.6824,6.8710,3.2402,0.6162,600,5.6598,6.9808,3.1877,0.6086,600,5.2496,6.5997,3.2483,0.7077,600,4.4360,6.5285,3.0793,0.6595,600,3.5701,5.2999,2.4939,0.6280,600,317.9099,4.7702,600,317.8497,6.2050,600,75.7983,76.6320,74.9840,0.5176,600,18.93739,19.13175,18.85708,0.07426,600,19.13082,19.18668,19.06156,0.03930,600,968.7442,968.9688,968.5720,0.1543,600,3.6874,3.6897,3.6857,0.0015,0.49131,0.49187,0.49062,0.00039,0.7580,0.7663,0.7498,0.0052,0.48937,0.49132,0.48857,0.00074,72.3967,110.0000,49.0000,13.6512,91.5000,137.0000,62.0000,14.3408,108.5933,138.0000,65.0000,15.4155,118.1367,144.0000,65.0000,13.4069,56.4183,70.0000,31.0000,6.2577,901.3300,964,850,17.6855,900.4933,957,848,13.5912,12.51,12.56,12.46,25.4333,29,23,19.0,369080
2016-04-03 01:00:00,5.0794,6.4114,3.7917,0.6855,600,5.0267,6.3972,3.7712,0.6635,600,5.5241,6.5538,4.0287,0.6762,600,5.0943,6.2066,3.8151,0.5747,600,4.0236,5.4839,2.4939,0.5164,600,326.1058,5.9848,600,322.8687,5.6547,600,76.5463,76.7846,76.3573,0.1034,600,19.09883,19.21415,18.90591,0.07583,600,19.09344,19.13175,19.05240,0.02346,600,968.7059,968.9688,968.6026,0.1349,600,3.6871,3.6897,3.6860,0.0013,0.49093,0.49132,0.49052,0.00023,0.7655,0.7678,0.7636,0.0010,0.49099,0.49214,0.48906,0.00076,82.2533,114.0000,49.0000,11.2266,105.8133,130.0000,78.0000,12.4954,114.5717,137.0000,82.0000,14.7291,105.0183,134.0000,77.0000,14.9149,49.9083,64.0000,37.0000,6.8216,915.5867,954,883,16.1033,923.8050,969,886,17.0447,12.51,12.56,12.46,25.4300,29,23,19.0,369139
2016-04-03 01:10:00,3.5194,4.2973,2.4589,0.4346,600,3.5874,4.1603,2.5068,0.3340,600,3.5134,4.4419,2.2841,0.4483,600,3.3981,4.4590,2.7574,0.3778,600,2.7663,4.1499,1.8959,0.4348,600,345.5426,12.0617,600,340.9700,11.2352,600,76.8297,77.2729,76.4794,0.1860,600,19.14260,19.22025,19.07682,0.04289,600,19.07864,19.13175,19.00662,0.03780,600,968.6300,968.6636,968.5720,0.0146,600,3.6863,3.6866,3.6857,0.0001,0.49079,0.49132,0.49007,0.00038,0.7683,0.7727,0.7648,0.0019,0.49143,0.49220,0.49077,0.00043,54.9217,85.0000,36.0000,9.4512,68.9333,92.0000,55.0000,8.2143,70.7750,91.0000,44.0000,9.7642,71.0750,88.0000,48.0000,9.4552,35.1100,41.0000,24.0000,3.4343,898.9567,1023,2,238.2542,827.3683,1023,0,338.8675,12.51,12.56,12.46,25.3733,29,23,19.0,369198
2016-04-03 01:20:00,3.1249,4.1594,1.9074,0.5325,600,3.4441,4.5493,2.1178,0.6238,600,3.1183,4.3042,1.8250,0.5151,600,2.9997,4.5510,1.7916,0.5800,600,2.2874,3.0919,1.6659,0.2693,600,2.6189,6.4872,600,5.2916,6.4279,600,77.8241,78.3410,77.2729,0.2495,600,19.02109,19.07987,18.98221,0.02515,600,18.85751,19.01578,18.71364,0.08642,600,968.6313,968.6636,968.6026,0.0147,600,3.6863,3.6866,3.6860,0.0001,0.48858,0.49016,0.48714,0.00086,0.7782,0.7834,0.7727,0.0025,0.49021,0.49080,0.48982,0.00025,44.5100,62.0000,31.0000,5.8538,60.2700,94.0000,34.0000,12.6119,62.1700,88.0000,34.0000,11.2204,62.4917,85.0000,36.0000,11.5866,33.6367,45.0000,20.0000,6.4140,189.7400,1023,0,374.8577,435.4817,1023,0,493.1810,12.51,12.56,12.46,25.4400,29,23,19.0,369257
2016-04-03 01:30:00,4.6790,6.5493,3.1483,0.6447,600,5.3627,6.8835,3.9657,0.6280,600,4.6829,6.5997,3.4319,0.7534,600,4.5349,6.3906,3.4012,0.6494,600,3.3358,5.5299,2.1259,0.6042,600,357.6682,3.6472,600,2.9306,3.1967,600,78.7883,79.0124,78.3105,0.1688,600,19.07162,19.10123,18.99442,0.02365,600,18.70010,18.80215,18.64956,0.04123,600,968.6325,968.6636,968.5720,0.0153,600,3.6863,3.6866,3.6857,0.0002,0.48700,0.48802,0.48650,0.00041,0.7879,0.7901,0.7831,0.0017,0.49072,0.49101,0.48994,0.00024,67.3017,115.0000,41.0000,13.1341,93.6517,134.0000,69.0000,14.1214,96.2500,138.0000,69.0000,16.4110,96.3050,137.0000,63.0000,14.0277,53.3633,69.0000,39.0000,6.4574,271.7767,1023,0,442.8217,837.7850,1023,0,379.9831,12.50,12.56,12.46,25.4900,29,23,19.0,369316
