Date/time,v80;wind_speed;Avg,v80;wind_speed;Max,v80;wind_speed;Min,v80;wind_speed;StdDev,v80;wind_speed;Count,v80V;wind_speed;Avg,v80V;wind_speed;Max,v80V;wind_speed;Min,v80V;wind_speed;StdDev,v80V;wind_speed;Count,v60;wind_speed;Avg,v60;wind_speed;Max,v60;wind_speed;Min,v60;wind_speed;StdDev,v60;wind_speed;Count,v40;wind_speed;Avg,v40;wind_speed;Max,v40;wind_speed;Min,v40;wind_speed;StdDev,v40;wind_speed;Count,v20;wind_speed;Avg,v20;wind_speed;Max,v20;wind_speed;Min,v20;wind_speed;StdDev,v20;wind_speed;Count,dir78.5 (deg);wind_direction;Avg,dir78.5 (deg);wind_direction;StdDev,dir78.5 (deg);wind_direction;Count,dir58.5 (deg);wind_direction;Avg,dir58.5 (deg);wind_direction;StdDev,dir58.5 (deg);wind_direction;Count,Temp/Hum5;humidity;Avg,Temp/Hum5;humidity;Max,Temp/Hum5;humidity;Min,Temp/Hum5;humidity;StdDev,Temp/Hum5;humidity;Count,temp76;temperature;Avg,temp76;temperature;Max,temp76;temperature;Min,temp76;temperature;StdDev,temp76;temperature;Count,Temp/Hum5;temperature;Avg,Temp/Hum5;temperature;Max,Temp/Hum5;temperature;Min,Temp/Hum5;temperature;StdDev,Temp/Hum5;temperature;Count,baro (mbar);air_pressure;Avg,baro (mbar);air_pressure;Max,baro (mbar);air_pressure;Min,baro (mbar);air_pressure;StdDev,baro (mbar);air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A2;Avg,A2;Max,A2;Min,A2;StdDev,A3;Avg,A3;Max,A3;Min,A3;StdDev,A4;Avg,A4;Max,A4;Min,A4;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C2;Avg,C2;Max,C2;Min,C2;StdDev,C3;Avg,C3;Max,C3;Min,C3;StdDev,C4;Avg,C4;Max,C4;Min,C4;StdDev,C5;Avg,C5;Max,C5;Min,C5;StdDev,D1;Avg,D1;Max,D1;Min,D1;StdDev,D2;Avg,D2;Max,D2;Min,D2;StdDev,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2017-10-18 00:00:00,0.4017,0.5745,0.0000,0.1072,600,0.0000,0.0000,0.0000,0.0000,600,0.3626,0.5855,0.0000,0.1883,600,0.3603,0.5958,0.0000,0.1063,600,0.6432,1.0679,0.0000,0.3007,600,91.1523,13.2734,600,68.1724,34.9670,600,74.1513,74.7093,73.5801,0.4073,600,19.66044,19.75127,19.57427,0.05421,600,14.55535,14.68825,14.45936,0.06426,600,966.5489,966.7104,966.3137,0.1525,600,3.6655,3.6671,3.6631,0.0015,0.44555,0.44688,0.44459,0.00064,0.7415,0.7471,0.7358,0.0041,0.49660,0.49751,0.49574,0.00054,9.2983,18.0000,0.0000,5.5112,3.0850,8.0000,0.0000,1.7558,3.2283,7.0000,0.0000,2.1773,3.3583,7.0000,0.0000,1.9991,0.0000,0.0000,0.0000,0.0000,279.4900,1012,0,219.7311,255.0333,300,153,37.9678,12.47,12.56,12.41,24.9533,27,23,14.4,5155972
2017-10-18 00:10:00,0.4492,0.5745,0.3447,0.0709,600,0.0356,0.4644,0.0000,0.1034,600,0.8167,1.1364,0.4018,0.2330,600,0.7090,0.8718,0.4119,0.1455,600,0.5029,0.9299,0.0000,0.3455,600,52.0188,21.3996,600,46.1861,13.1479,600,73.2113,73.9158,72.6646,0.3436,600,19.57237,19.61699,19.53765,0.01888,600,14.82760,14.92935,14.64248,0.08156,600,966.6709,966.7104,966.3747,0.0212,600,3.6667,3.6671,3.6637,0.0002,0.44828,0.44929,0.44642,0.00082,0.7321,0.7392,0.7266,0.0034,0.49572,0.49617,0.49538,0.00019,7.1250,15.0000,0.0000,5.5619,10.4617,14.0000,4.0000,3.1642,12.0367,19.0000,3.0000,5.0749,4.2733,7.0000,2.0000,1.5425,0.1733,3.0000,0.0000,0.5264,128.6267,205,50,37.4728,143.9467,260,38,60.8812,12.47,12.51,12.41,24.9333,27,23,14.0,5156031
2017-10-18 00:20:00,1.1401,1.9533,0.4366,0.4499,600,1.0321,1.9233,0.0000,0.5923,600,1.6681,2.1923,0.9068,0.3489,600,1.6442,2.2055,0.7798,0.3632,600,1.4607,1.8499,0.8839,0.2856,600,15.8401,4.1656,600,20.9838,4.6576,600,73.2643,73.8548,72.6951,0.2957,600,19.77996,19.93438,19.61089,0.10520,600,14.70572,14.88968,14.45021,0.12330,600,966.6618,966.7104,966.3442,0.0258,600,3.6666,3.6671,3.6634,0.0003,0.44706,0.44890,0.44450,0.00123,0.7326,0.7385,0.7270,0.0030,0.49780,0.49934,0.49611,0.00105,26.5400,35.0000,14.0000,6.2093,30.7967,43.0000,12.0000,7.8983,30.5817,42.0000,14.0000,7.6004,19.3050,37.0000,4.0000,9.7882,9.0767,18.0000,0.0000,5.6884,56.8917,93,25,13.2660,41.2600,59,17,11.8609,12.46,12.51,12.41,24.9433,27,23,14.0,5156090
2017-10-18 00:30:00,1.6205,2.0452,1.3558,0.1878,600,1.5986,2.0205,1.3397,0.2019,600,1.6606,2.1464,1.2741,0.2903,600,1.6143,2.0675,1.1937,0.2083,600,1.5788,1.9879,1.2059,0.1632,600,23.9289,12.6298,600,23.6368,9.7765,600,73.7462,74.0074,73.4886,0.1417,600,19.62760,19.86724,19.51628,0.09692,600,14.30768,14.45631,14.22742,0.06154,600,966.6785,966.9851,966.6189,0.0666,600,3.6668,3.6699,3.6662,0.0007,0.44308,0.44456,0.44227,0.00062,0.7375,0.7401,0.7349,0.0014,0.49628,0.49867,0.49516,0.00097,29.1067,38.0000,21.0000,3.5477,30.1450,40.0000,21.0000,4.5286,30.4183,41.0000,22.0000,6.3235,29.7583,39.0000,24.0000,4.0867,14.6617,19.0000,12.0000,2.0755,64.5717,148,31,27.8784,64.5200,138,21,35.9928,12.46,12.51,12.41,24.9200,27,23,14.0,5156148
2017-10-18 00:40:00,1.7476,1.9533,1.4018,0.1368,600,1.7153,1.9233,1.3397,0.1541,600,1.7018,1.9628,1.4119,0.1390,600,1.7292,2.0215,1.4696,0.1299,600,1.8662,2.1259,1.4819,0.1248,600,58.6712,8.5554,600,46.1100,3.2910,600,73.0287,73.6717,72.7866,0.2507,600,19.50648,19.53459,19.44914,0.01616,600,14.53893,14.64248,14.26099,0.11152,600,966.8462,967.0156,966.6189,0.1485,600,3.6685,3.6702,3.6662,0.0015,0.44539,0.44642,0.44261,0.00112,0.7303,0.7367,0.7279,0.0025,0.49506,0.49535,0.49449,0.00016,35.3533,41.0000,27.0000,2.7137,32.6433,39.0000,27.0000,2.8242,31.3167,37.0000,25.0000,3.0279,32.5233,37.0000,25.0000,2.9762,15.8617,18.0000,12.0000,1.5843,128.3583,150,107,9.3700,163.1300,207,131,24.3590,12.45,12.51,12.36,24.8867,27,23,14.0,5156207
2017-10-18 00:50:00,1.7360,2.0452,1.4018,0.1607,600,1.7100,2.1178,1.3397,0.1587,600,1.9303,2.3760,1.5496,0.1924,600,1.7796,2.1595,1.3777,0.2059,600,2.0298,2.3099,1.6199,0.1389,600,57.2344,5.7785,600,50.6125,6.2965,600,74.6137,75.4112,73.2139,0.6446,600,19.20849,19.45830,18.93643,0.15160,600,14.38484,14.52956,14.31288,0.05853,600,966.9616,967.0156,966.9240,0.0165,600,3.6696,3.6702,3.6692,0.0002,0.44385,0.44530,0.44313,0.00059,0.7461,0.7541,0.7321,0.0064,0.49208,0.49458,0.48936,0.00152,38.9100,45.0000,30.0000,3.0206,33.7400,42.0000,25.0000,4.4773,36.2933,46.0000,28.0000,4.1905,32.2717,39.0000,25.0000,3.4974,15.8067,20.0000,12.0000,1.6321,141.1417,179,100,17.9350,159.0150,202,122,16.4596,12.44,12.51,12.36,24.8833,27,23,14.0,5156266
2017-10-18 01:00:00,1.6805,2.1372,1.2180,0.2417,600,1.6558,2.1178,1.1452,0.2448,600,1.6132,2.1005,1.3200,0.2315,600,1.3727,1.9295,0.7338,0.3390,600,1.6697,2.0799,1.2519,0.2542,600,78.9309,12.1976,600,73.6272,12.1095,600,75.1532,75.5028,74.7703,0.2221,600,18.59952,18.93948,18.40846,0.17226,600,14.37827,14.41969,14.34950,0.01721,600,966.9693,967.2903,966.9240,0.0493,600,3.6697,3.6729,3.6692,0.0005,0.44378,0.44420,0.44349,0.00017,0.7515,0.7550,0.7477,0.0022,0.48600,0.48939,0.48408,0.00172,31.0833,40.0000,22.0000,5.5251,24.8917,37.0000,11.0000,7.3702,29.3850,40.0000,23.0000,5.0424,31.0633,41.0000,21.0000,5.2595,15.2500,20.0000,10.0000,2.5169,206.6850,260,161,34.4568,220.6467,273,150,34.7386,12.42,12.51,12.36,24.9433,27,23,14.0,5156325
2017-10-18 01:10:00,1.8491,2.0912,1.5856,0.1367,600,1.8250,2.1178,1.5342,0.1409,600,1.7199,2.2382,1.2282,0.2849,600,1.5080,2.0215,0.8258,0.3668,600,1.6010,2.0339,1.2059,0.2322,600,67.1979,10.1869,600,66.0122,6.2213,600,75.5411,75.8995,75.2586,0.2252,600,18.47109,18.53359,18.30775,0.05413,600,14.29847,14.40443,14.13587,0.08093,600,967.2146,967.3208,966.9240,0.1262,600,3.6721,3.6732,3.6692,0.0013,0.44298,0.44404,0.44136,0.00081,0.7554,0.7590,0.7526,0.0023,0.48471,0.48534,0.48308,0.00054,29.5900,39.0000,21.0000,5.0485,27.8350,39.0000,13.0000,7.9762,31.7100,43.0000,21.0000,6.2048,34.7317,40.0000,29.0000,2.9751,16.9900,20.0000,14.0000,1.4492,185.0067,224,162,17.7232,187.4300,238,156,28.9932,12.42,12.46,12.36,24.9500,27,23,14.0,5156386
2017-10-18 01:20:00,1.7967,1.9533,1.5856,0.0834,600,1.7763,2.0205,1.5342,0.0991,600,1.9182,2.1464,1.5955,0.1397,600,1.3432,1.6536,0.9178,0.1508,600,1.8451,2.1719,1.4359,0.1862,600,77.8476,6.9034,600,94.4373,6.5495,600,76.7320,77.5170,75.8690,0.5238,600,18.36243,18.61293,18.19483,0.13286,600,13.96755,14.13892,13.80932,0.09235,600,967.2708,967.5954,967.2292,0.0270,600,3.6727,3.6760,3.6723,0.0003,0.43968,0.44139,0.43809,0.00092,0.7673,0.7752,0.7587,0.0052,0.48362,0.48613,0.48195,0.00133,34.8967,42.0000,26.0000,4.0480,24.2517,31.0000,15.0000,3.2781,36.0300,41.0000,29.0000,3.0421,33.5933,37.0000,29.0000,1.8139,16.4883,19.0000,14.0000,1.0190,265.7850,293,210,18.6696,217.6433,252,185,19.6546,12.46,12.56,12.36,24.8967,27,23,14.0,5156445
2017-10-18 01:30:00,1.4216,1.8614,0.9422,0.3141,600,1.3801,1.9233,0.8534,0.3359,600,1.3718,1.9628,0.7232,0.3765,600,1.3723,1.7456,0.5958,0.2787,600,0.7257,1.6199,0.0000,0.4122,600,80.1168,6.0830,600,82.5124,9.1237,600,78.2802,78.5241,77.4865,0.2326,600,18.70616,18.82656,18.43593,0.10007,600,13.81393,13.85205,13.78796,0.01667,600,967.4921,967.5954,967.2292,0.1383,600,3.6749,3.6760,3.6723,0.0014,0.43814,0.43852,0.43788,0.00017,0.7828,0.7852,0.7749,0.0023,0.48706,0.48827,0.48436,0.00100,10.7783,30.0000,0.0000,8.6313,24.8833,33.0000,8.0000,6.0603,24.1267,37.0000,10.0000,8.2018,25.4317,35.0000,15.0000,6.8335,12.4150,18.0000,7.0000,3.4534,231.8533,279,172,26.0000,224.0950,252,198,17.3203,12.62,12.81,12.46,24.7533,27,21,14.0,5156504
