Date/time,v80;wind_speed;Avg,v80;wind_speed;Max,v80;wind_speed;Min,v80;wind_speed;StdDev,v80;wind_speed;Count,v80V;wind_speed;Avg,v80V;wind_speed;Max,v80V;wind_speed;Min,v80V;wind_speed;StdDev,v80V;wind_speed;Count,v60;wind_speed;Avg,v60;wind_speed;Max,v60;wind_speed;Min,v60;wind_speed;StdDev,v60;wind_speed;Count,v40;wind_speed;Avg,v40;wind_speed;Max,v40;wind_speed;Min,v40;wind_speed;StdDev,v40;wind_speed;Count,v20;wind_speed;Avg,v20;wind_speed;Max,v20;wind_speed;Min,v20;wind_speed;StdDev,v20;wind_speed;Count,dir78.5 (deg);wind_direction;Avg,dir78.5 (deg);wind_direction;StdDev,dir78.5 (deg);wind_direction;Count,dir58.5 (deg);wind_direction;Avg,dir58.5 (deg);wind_direction;StdDev,dir58.5 (deg);wind_direction;Count,Temp/Hum5;humidity;Avg,Temp/Hum5;humidity;Max,Temp/Hum5;humidity;Min,Temp/Hum5;humidity;StdDev,Temp/Hum5;humidity;Count,temp76;temperature;Avg,temp76;temperature;Max,temp76;temperature;Min,temp76;temperature;StdDev,temp76;temperature;Count,Temp/Hum5;temperature;Avg,Temp/Hum5;temperature;Max,Temp/Hum5;temperature;Min,Temp/Hum5;temperature;StdDev,Temp/Hum5;temperature;Count,baro (mbar);air_pressure;Avg,baro (mbar);air_pressure;Max,baro (mbar);air_pressure;Min,baro (mbar);air_pressure;StdDev,baro (mbar);air_pressure;Count,A1;Avg,A1;Max,A1;Min,A1;StdDev,A2;Avg,A2;Max,A2;Min,A2;StdDev,A3;Avg,A3;Max,A3;Min,A3;StdDev,A4;Avg,A4;Max,A4;Min,A4;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C2;Avg,C2;Max,C2;Min,C2;StdDev,C3;Avg,C3;Max,C3;Min,C3;StdDev,C4;Avg,C4;Max,C4;Min,C4;StdDev,C5;Avg,C5;Max,C5;Min,C5;StdDev,D1;Avg,D1;Max,D1;Min,D1;StdDev,D2;Avg,D2;Max,D2;Min,D2;StdDev,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2016-07-28 00:00:00,4.8601,5.3544,4.2973,0.1772,600,4.8696,5.3274,4.3548,0.1751,600,4.5331,5.2224,4.0287,0.2098,600,3.9689,4.6429,2.8033,0.2662,600,2.9300,3.9199,2.1259,0.3699,600,45.1206,3.5784,600,43.2354,2.6159,600,92.4376,92.5932,92.3185,0.0746,600,24.48151,24.50301,24.43892,0.01508,600,24.69125,24.71053,24.67696,0.00722,600,964.4928,964.5436,964.4520,0.0180,600,3.6449,3.6454,3.6445,0.0002,0.54691,0.54711,0.54677,0.00007,0.9244,0.9259,0.9232,0.0007,0.54482,0.54503,0.54439,0.00015,58.4800,80.0000,41.0000,8.0414,81.3433,96.0000,56.0000,5.7877,92.9867,108.0000,82.0000,4.5703,100.2450,111.0000,88.0000,3.8548,48.2933,53.0000,43.0000,1.7998,120.1817,140,98,7.4481,124.5517,156,99,10.1892,12.56,12.61,12.51,25.2600,29,23,25.0,1354877
2016-07-28 00:10:00,4.5906,4.9867,4.1594,0.1721,600,4.5957,5.0356,4.1603,0.1695,600,4.3205,4.8092,4.0287,0.1291,600,3.7175,4.3670,3.0333,0.2284,600,2.7854,3.5059,2.0799,0.2880,600,41.3201,2.0284,600,40.0953,1.7988,600,92.4281,92.5321,92.3185,0.0562,600,24.40095,24.44807,24.35957,0.02195,600,24.69726,24.71358,24.68001,0.00859,600,964.4867,964.5436,964.4520,0.0194,600,3.6449,3.6454,3.6445,0.0002,0.54697,0.54714,0.54680,0.00009,0.9243,0.9253,0.9232,0.0006,0.54401,0.54448,0.54360,0.00022,55.3367,71.0000,40.0000,6.2601,75.8767,90.0000,61.0000,4.9665,88.3550,99.0000,82.0000,2.8123,94.3817,103.0000,85.0000,3.7451,45.4767,50.0000,41.0000,1.7429,111.2500,126,94,5.1213,113.7400,130,98,5.7751,12.56,12.61,12.51,25.2367,29,23,25.0,1354936
2016-07-28 00:20:00,4.7430,5.1246,4.4352,0.1176,600,4.7471,5.2301,4.3548,0.1302,600,4.5598,4.9010,4.2124,0.1341,600,4.0647,4.5050,3.3552,0.2325,600,3.0368,3.8279,2.1259,0.3417,600,45.6768,3.7924,600,43.9959,2.5499,600,92.5762,92.7152,92.4711,0.0393,600,24.34369,24.37788,24.32295,0.01278,600,24.66795,24.68917,24.64034,0.01018,600,964.4851,964.5436,964.2079,0.0595,600,3.6449,3.6454,3.6421,0.0006,0.54668,0.54689,0.54640,0.00010,0.9258,0.9272,0.9247,0.0004,0.54344,0.54378,0.54323,0.00013,60.8017,78.0000,41.0000,7.4275,83.4267,93.0000,68.0000,5.0548,93.5683,101.0000,86.0000,2.9200,97.6983,106.0000,91.0000,2.5583,47.0333,52.0000,43.0000,1.3386,122.3450,143,103,7.2600,126.1317,147,103,10.7975,12.56,12.61,12.51,25.3100,29,23,25.0,1354995
2016-07-28 00:30:00,5.0349,5.4003,4.7569,0.1351,600,5.0435,5.4246,4.7438,0.1398,600,4.8193,5.1765,4.1664,0.1421,600,4.2562,4.7349,3.4012,0.2292,600,3.1561,4.1039,2.0799,0.4370,600,48.5169,2.6432,600,47.1285,2.7651,600,92.6297,92.7152,92.5626,0.0325,600,24.32911,24.35957,24.30769,0.01186,600,24.62924,24.65255,24.61287,0.00697,600,964.4067,964.5436,964.1774,0.1294,600,3.6441,3.6454,3.6418,0.0013,0.54629,0.54653,0.54613,0.00007,0.9263,0.9272,0.9256,0.0003,0.54329,0.54360,0.54308,0.00012,63.3950,84.0000,40.0000,9.5000,87.5900,98.0000,69.0000,4.9843,99.2200,107.0000,85.0000,3.0942,104.0483,112.0000,98.0000,2.9395,50.0817,54.0000,47.0000,1.4370,131.2567,154,111,7.8726,134.2117,151,115,7.5256,12.56,12.61,12.51,25.3600,29,23,25.0,1355054
2016-07-28 00:40:00,4.7739,5.2624,4.5271,0.1216,600,4.7639,5.3274,4.4520,0.1258,600,4.4474,4.8551,3.7533,0.1575,600,3.6936,4.4590,2.9873,0.2570,600,2.6468,3.3679,1.7579,0.3074,600,50.2205,3.5107,600,48.7532,4.0809,600,92.6834,92.8068,92.5321,0.0619,600,24.35984,24.38093,24.32905,0.01255,600,24.59877,24.63118,24.54878,0.01991,600,964.3845,964.5131,964.1774,0.1340,600,3.6438,3.6451,3.6418,0.0013,0.54599,0.54631,0.54549,0.00020,0.9268,0.9281,0.9253,0.0006,0.54360,0.54381,0.54329,0.00013,52.3233,68.0000,33.0000,6.6816,75.3583,92.0000,60.0000,5.5880,91.1200,100.0000,76.0000,3.4300,98.3700,109.0000,93.0000,2.6460,47.2067,53.0000,44.0000,1.2936,135.8733,161,102,11.6201,139.0550,159,110,9.9959,12.56,12.61,12.51,25.3667,29,23,25.0,1355113
2016-07-28 00:50:00,4.3485,5.0786,3.8377,0.2939,600,4.3627,5.1329,3.7712,0.2930,600,4.1169,4.9469,2.8810,0.3772,600,3.3265,4.3210,2.0675,0.4801,600,2.4637,3.5519,1.5279,0.4695,600,42.9235,4.3436,600,37.2627,5.4615,600,92.8010,92.8983,92.6542,0.0639,600,24.32123,24.34736,24.28327,0.01512,600,24.54782,24.57930,24.52742,0.00981,600,964.3933,964.5436,964.1774,0.1350,600,3.6439,3.6454,3.6418,0.0013,0.54548,0.54579,0.54527,0.00010,0.9280,0.9290,0.9265,0.0006,0.54321,0.54347,0.54283,0.00015,48.3433,72.0000,28.0000,10.2055,67.3750,89.0000,40.0000,10.4385,83.9200,102.0000,57.0000,8.2158,89.1150,105.0000,78.0000,6.3948,43.0817,51.0000,37.0000,3.0128,103.1867,138,48,15.5567,118.3033,155,87,12.3689,12.55,12.61,12.51,25.3300,29,23,25.0,1355172
2016-07-28 01:00:00,3.9407,4.3432,3.4240,0.1630,600,3.9312,4.4520,3.2849,0.1633,600,3.3855,3.9369,2.4678,0.2711,600,2.6397,3.4012,1.7916,0.2962,600,1.9218,2.4939,1.1599,0.2607,600,44.0930,3.9107,600,37.0306,5.3524,600,92.7253,92.9594,92.5626,0.0845,600,24.25507,24.29243,24.21918,0.02003,600,24.59065,24.60982,24.56710,0.00937,600,964.5012,964.5436,964.4520,0.0178,600,3.6450,3.6454,3.6445,0.0002,0.54591,0.54610,0.54567,0.00009,0.9273,0.9296,0.9256,0.0008,0.54255,0.54292,0.54219,0.00020,36.5633,49.0000,20.0000,5.6671,52.4417,69.0000,34.0000,6.4404,67.9900,80.0000,48.0000,5.9058,80.2417,89.0000,69.0000,3.5455,38.6450,44.0000,32.0000,1.6794,102.5283,155,58,15.2475,121.6283,152,85,11.1360,12.55,12.61,12.51,25.3533,29,23,25.0,1355230
2016-07-28 01:10:00,3.8038,4.4811,3.1483,0.2396,600,3.8083,4.3548,3.0904,0.2326,600,3.4532,3.9369,2.7891,0.2143,600,2.9192,3.4932,2.2055,0.2443,600,2.2624,3.0459,1.4819,0.2573,600,41.8448,3.8713,600,36.5720,4.1776,600,93.0287,93.1730,92.9289,0.0454,600,24.20263,24.24970,24.15815,0.02820,600,24.57125,24.59151,24.55794,0.00645,600,964.5390,964.8488,964.4520,0.1024,600,3.6454,3.6485,3.6445,0.0010,0.54571,0.54592,0.54558,0.00006,0.9303,0.9317,0.9293,0.0005,0.54203,0.54250,0.54158,0.00028,43.9683,61.0000,27.0000,5.5931,58.5183,71.0000,43.0000,5.3113,69.4633,80.0000,55.0000,4.6682,77.2633,92.0000,63.0000,5.2137,37.3817,43.0000,30.0000,2.3914,101.2283,136,56,11.8987,115.2367,150,81,11.0250,12.55,12.61,12.46,25.4033,29,23,25.0,1355289
2016-07-28 01:20:00,3.9621,4.2973,3.5619,0.1282,600,3.9714,4.3548,3.4794,0.1437,600,3.7608,4.1205,3.2483,0.1412,600,3.4167,3.8611,2.9873,0.1780,600,2.6588,3.3219,2.0339,0.2815,600,45.1552,3.2911,600,38.1294,3.0475,600,93.0890,93.2035,92.9899,0.0409,600,24.23312,24.28022,24.17035,0.03212,600,24.56784,24.58541,24.55184,0.00482,600,964.5033,964.8183,964.4520,0.0248,600,3.6450,3.6482,3.6445,0.0002,0.54568,0.54585,0.54552,0.00005,0.9309,0.9320,0.9299,0.0004,0.54233,0.54280,0.54170,0.00032,52.5850,67.0000,39.0000,6.1187,69.3367,79.0000,60.0000,3.8702,76.1650,84.0000,65.0000,3.0747,80.7067,88.0000,72.0000,2.7899,39.0583,43.0000,34.0000,1.4771,105.6583,140,78,8.6780,124.6483,151,94,9.3713,12.55,12.61,12.46,25.3933,29,23,25.0,1355348
2016-07-28 01:30:00,3.7075,4.0675,3.2402,0.1490,600,3.7184,4.1603,3.2849,0.1667,600,3.6271,3.9828,3.2483,0.1302,600,3.3048,3.7231,2.5274,0.1953,600,2.5342,3.2299,1.7579,0.3348,600,42.0728,3.0575,600,36.6985,2.8090,600,92.8472,93.0509,92.6237,0.0967,600,24.26407,24.28633,24.23750,0.01235,600,24.58879,24.61592,24.56099,0.01328,600,964.4945,964.5436,964.2079,0.0434,600,3.6449,3.6454,3.6421,0.0004,0.54589,0.54616,0.54561,0.00013,0.9285,0.9305,0.9262,0.0010,0.54264,0.54286,0.54237,0.00012,49.8767,65.0000,33.0000,7.2780,66.9033,76.0000,50.0000,4.2459,73.2517,81.0000,65.0000,2.8370,75.1683,83.0000,65.0000,3.2426,36.4567,41.0000,32.0000,1.7136,101.5883,123,76,7.9978,115.8817,142,93,8.7058,12.55,12.61,12.46,25.4133,29,23,25.0,1355407
